ID,Name,Domain,Reg date,Title,Brand name,.com,.net,.org,.biz,Global rank,Top country,Google results,Link
2196,VimaxDetox-UK,zymbiotix365.com,08/14/13,Zymbiotix | Prohealth.  Prolife.  Probiotics.,Zymbiotix,No,No,No,Yes,1856824,USA,"16,800",http://www.zymbiotix365.com/mm/slim/index.php?AFFID=220684&C1=1003%2c1272&Click_ID=09_108440801_16517246-649c-4b1e-8ff6-10493010f2f0&C2
2197,RaspberryKetone-UK,raspberryketonestrial.com,08/03/12,Raspberry Ketones,Raspberry Ketones,No,No,No,No,303514,India,"3,710,000",http://www.raspberryketonestrial.com/v1/
2198,BetterOffers-RefiOffer-US,betteroffers.net,06/08/12,Best Mortgage Rates | Better Offers,Better Offers,No,No,No,No,6524400,N/A,"427,000",http://betteroffers.net/landing/bestmortgagerates.aspx?aff_sub=235&sub_id=235&aff_sub2=&offer_id=8&t=10269b78e1f6d38db34981d6a44efd
2199,GetExcellentCredit-US,getexcellentcredit.org,03/01/11,Get Excellent Credit in 15 Days... Guaranteed!!&trade;,Get Excellent Credit,No,No,No,Yes,669979,N/A,"236,000",http://www.getexcellentcredit.org/
2200,DisabilityHelp-US,disabilityhelpusa.com,12/20/12,Disability Help USA,Disability Help USA,No,Yes,No,Yes,100944,USA,"68,700",http://www.disabilityhelpusa.com/?sid=dhusaLR5A&pid=91&subid1=235&subid2=
2201,DisabilityHelp-US-Mobile,disabilityhelpusa.com,12/20/12,Disability Help USA,Disability Help USA,No,Yes,No,Yes,100944,USA,"68,700",http://www.disabilityhelpusa.com/?sid=dhusaLRmobile&pid=91&subid1=23512559&subid2=235
2202,FreeGuidetoBipolarDisorder-US,sharecare.com,05/05/98,realage-test-marketing-landing – Sharecare,RealAge,No,No,No,No,6100,USA,"575,000",http://www.sharecare.com/static/realage-test-marketing-landing?cbr=CNVT1300011&subid=235
2203,Tools1DiabeticConnection-US,alliancehealth.com,12/08/99,N/A,Alliance Health Networks,No,Yes,Yes,Yes,"54,795",USA,"19,600,000",https://surveys.alliancehealth.com/tools1/?vendor_hash=da428fb2899a60ad7da179c94dbd707c4f8e0e337dca9&affiliate_id=235
2204,MightyRaspberryKetone-Male-AT,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://at.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686327047
2205,Solpria-Male-AT,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",https://at.solpria.com/mle/?AFID=1066&C1=300001&C2=686327081
2206,MightyRaspberryKetone-Male-AU/NZ,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://au.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686327112
2207,Solpria-Male-AU/NZ,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",https://au.solpria.com/mle/?AFID=1066&C1=300001&C2=686327132
2208,FazerDinheiroOnline-BR,ultimateupdate.com,11/05/09,Please Update Your Browser,Ultimate Update,Yes,No,Yes,Yes,N/A,N/A,"189,000",http://ultimateupdate.net/chrome/?aff=37&reqid=149707316
2209,PureSlim57,pureslim57.com,08/29/12,IIS7,IIS7,No,No,No,Yes,"2,310,027",N/A,N/A,http://www.pureslim57.com/?AFID=168285&sid=300001
2210,Android Anti-Virus App (Armor LP) - WAP - South Africa,androidsecurityfree.org,02/19/13,N/A,Android Security Free,Yes,Yes,No,Yes,"304,423",USA,"136,000",http://www.androidsecurityfree.org/v3e/index.html?version=locked-suite-micro-buttons&splitver=130926&splitver2=130927&page=aa.matt.5svp.0830&split=d664e2d9.all&ccrule=75f7bda6&offer=aa.matt.3tfi&product=anti-virus&partner=mmix&country=us&language=en&pool=aaa09cc5&aff_id=CD1215&aff_id2=16379e655cf570fcea025349e959832e&aff_id3=e2c4w294d4q2x2&shortcut=aausmmix&ipcc=us&iprc=fl&xsid=fx13jJSI70273GA0-l-SuA&ccconfigid=256c0117.99.us.2tb
2211,Android Anti-Virus App (Armor LP) - WAP – Australia,centurys.com,06/21/02,Congratulations!,Centurys,No,No,No,Yes,2664577,USA,"504,000",http://exclusiverewards.centurys.com/?sov=278465802&hid=htpxhrnhntnhhx&&ctrl1=noiframe&id=XNSX.eb7ffb12ca3537844dc698ec56de63cc%3A%3ACD1215%3A%3A3202
2212,Android Anti-Virus App (Armor LP) - WAP – Norway,centurys.com,06/21/02,Congratulations!,Centurys,No,No,No,Yes,2664577,USA,"504,000",http://exclusiverewards.centurys.com/?sov=284817902&hid=cgeogkemicioiccs&&ctrl1=noiframe&id=XNSX.eb7ffb12ca3537844dc698ec56de63cc%3A%3ACD1215%3A%3A3202
2213,NaturalGarciniaCambogia-US,secureweboffer.com,07/29/09,Natural Garcinia Cambogia,Natural Garcinia Cambogia,No,No,No,Yes,"433,923",USA,"1,490,000",http://naturalgarciniacambogia.secureweboffer.com/offer/newjb/
2214,NaturalGreenCleanse,secureweboffer.com,07/29/09,Natural Green Cleanse,Natural Green Cleanse,No,No,No,Yes,"433,923",USA,"558,000",http://naturalgreencleanse.secureweboffer.com/offer/newjb/
2215,Nuvagenic-Mango-MY,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://my.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327719
2216,Nuvagenic-Mango-NL,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://nl.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327780
2217,Nuvagenic-Mango-MX,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://mx.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327789
2218,Nuvagenic-Mango-NO,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://no.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327803
2219,Nuvagenic-Mango-IN,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://affiliate.gmtracker.com/rd/r.php?sid=2219&pub=300001&c1=adm&c2=test&c3=link
2220,Nuvagenic-Mango-PE,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://pe.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327827
2221,Nuvagenic-Mango-IE,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://ie.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327841
2222,Nuvagenic-Mango-SE,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://se.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327856
2223,Nuvagenic-Mango-SG,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://sg.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327867
2224,Nuvagenic-Mango-IT,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://it.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327873
2225,Nuvagenic-Mango-VE,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://ve.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327883
2226,Nuvagenic-Mango-FR,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://fr.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327892
2227,Nuvagenic-Mango-FI,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://fi.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327899
2228,Nuvagenic-Mango-ZA,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://za.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327919
2229,Nuvagenic-Mango-ES,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://es.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327931
2230,Nuvagenic-Mango-DK,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://dk.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327942
2231,Nuvagenic-Mango-CL,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://cl.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327954
2232,Nuvagenic-Mango-CH,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://ch.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327963
2233,Nuvagenic-Mango-BE,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://be.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327977
2234,Nuvagenic-Mango-AU,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://au.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686327987
2235,Nuvagenic-Mango-AT,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://at.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686328003
2236,Nuvagenic-Mango-AR,nuvagenic.com,11/29/12,NuvaGenic,NuvaGenic,No,No,No,No,"365,351",India,"78,900",http://ar.nuvagenic.com/mngo/?AFID=1066&C1=300001&C2=686328013
2237,MightyRaspberryKetone-Male-NO,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://no.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686328046
2238,Solpria-Male-NO,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",https://no.solpria.com/mle/?AFID=1066&C1=300001&C2=686328094
2239,CoffeePureCleanse-US,coffeecleansemax.com,06/13/13,Coffee Cleanse Max,Coffee Cleanse Max,No,No,No,Yes,N/A,N/A,"152,000",https://coffeecleansemax.com/cb/?af_id=clbth--ccm&sub_id=_300001
2241,Android Anti-Virus App - WAP – Switzerland,centurys.com,06/21/02,Congratulations!,Centurys,No,No,No,Yes,2664577,USA,"504,000",http://exclusiverewards.centurys.com/?sov=266651602&hid=btljndpjfhbbr&&ctrl1=noiframe&id=XNSX.eb7ffb12ca3537844dc698ec56de63cc%3A%3ACD1215%3A%3A3202
2243,ProTrim-US,triminex.com,08/24/12,Green Coffee Bean Extract – Triminex,Triminex,No,No,No,Yes,554316,USA,"78,600",https://try.triminex.com/?AFFID=430015&C1=4154&C2=&C3=&hitid=361818583&campaign=14
2244,SuperLean-US,triminex.com,08/24/12,Green Coffee Bean Extract – Triminex,Triminex,No,No,No,Yes,554316,USA,"78,600",https://try.triminex.com/?AFFID=430015&C1=4154&C2=&C3=&hitid=361818583&campaign=14
2245,GameFly,gamefly.com,11/12/01,GameFly: Offer Homepage,GameFly,No,No,No,No,"7,214",USA,"3,430,000",https://www.gamefly.com/regoffer/start?adtrackingid=rrt019
2246,USMuscleKing,secureweboffer.com,07/29/09,Muscle King Pro,Muscle King Pro,No,No,No,Yes,"433,923",USA,504000,http://musclekingpro.secureweboffer.com/offer/5/
2247,EmeraldLux,getemeraldlux.com,04/25/10,Emerald Lux Electronic Cigarette - Trial Offer - Must Be 18 Years Or Older To Purchase,Emerald Lux,No,No,No,Yes,"321,532",USA,"63,600",http://www.getemeraldlux.com/t3/?AFID=24&SID=17&C1=
2248,PureCollagen-UK/CA,bellalabs.com,03/29/11,BellaLabs - Instant Wrinkle Reducer,BellaLabs,No,No,No,Yes,283234,USA,"134,000",http://www.bellalabs.com/trial/index.php?AFID=96&SID=16&utm_source=96
2249,DermPure-UK/CA/US,lacremeskincare.com,03/05/13,La Creme Skin Care - Anti Wrinkle Cream,La Crem Skin Care,No,No,No,Yes,2135626,N/A,"99,700",http://www.lacremeskincare.com/trial/index.php?AFID=96&SID=16&utm_source=96
2250,HyperFuel9X,hyperfuel9x.com,04/25/13,Hyper Fuel 9x - Advanced Muscle Recovery Agent,Hyper Fuel 9x,No,No,No,Yes,"621,996",USA,"1,380,000",http://hyperfuel9x.com/2/index.php?AFFID=370036&C1=137688896&C2=686328680&C3
2251,MightyRaspberryKetone-Male-AR,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://ar.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686328770
2252,Solpria-Male-AR,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://ar.solpria.com/mle/?AFID=1066&C1=300001&C2=686328811
2253,MightyRaspberryKetone-Male-CL,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://cl.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686328822
2254,Solpria-Male-CL,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://cl.solpria.com/mle/?AFID=1066&C1=300001&C2=686328830
2255,MightyRaspberryKetone-Male-MX,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://mx.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686328841
2256,Solpria-Male-MX,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://mx.solpria.com/mle/?AFID=1066&C1=300001&C2=686328850
2257,MightyRaspberryKetone-Male-All-Latin-America,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://cl.mightyraspbketone.com/mle/latall/?AFID=1066&C1=300001&C2=686328861
2258,Solpria-Male-All-Latin-America,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://cl.solpria.com/mle/latall/?AFID=1066&C1=300001&C2=686328870
2259,VimaxDetox-US,vimaxdetoxtrial.com,03/17/11,Vimax Detox,Vimax Detox,No,Yes,Yes,Yes,98820,India,"197,000",http://www.vimaxdetoxtrial.com/
2261,MightyRaspberryKetone-Male-ES,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://es.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686328989
2262,Solpria-Male-ES,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://es.solpria.com/mle/?AFID=1066&C1=300001&C2=686329021
2263,MightyRaspberryKetone-Male-FI,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://fi.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686329028
2264,Solpria-Male-FI,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://fi.solpria.com/mle/?AFID=1066&C1=300001&C2=686329034
2265,MightyRaspberryKetone-Male-ZA,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",http://za.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686329045
2266,Solpria-Male-ZA,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://za.solpria.com/mle/?AFID=1066&C1=300001&C2=686329060
2267,AmeriCig-US,tryamericig.com,06/06/13,Americig Electronic Cigarettes,Americig,No,No,No,Yes,"871,010",USA,"21,300",http://save.tryamericig.com/?affiliate=430015&sub1=4154&sub2=&sub3=&hitid=361818728&campaign=30
2268,Friend Match - South Africa,five-pin.com,06/19/13,Friend Match,Friend Match,No,No,No,Yes,"320,451",USA,"87,900",http://five-pin.com/lps/social/rmsa2/interim.php?track=102cb844accfc515f8618cf5f49317&SES=220679396&entered=1
2269,Kulaville - Partner Tracker - South Africa,five-pin.com,06/19/13,Partner Tracker,Partner Tracker,No,Yes,No,Yes,"320,451",USA,"120,000",http://five-pin.com/lps/locator/rmsa3/interim.php?track=1027ad9bed80348ff56d8b0f29f948&SES=220680202&entered=1
2270,Edarling-DE,techsolarsolutions.com,11/06/12,Save money with solar panels on your home,Tech Solar Solutions,No,Yes,Yes,Yes,"2,465,237",USA,"746,000",http://www.techsolarsolutions.com/consultation?af=1006&S_channel=218945
2271,MiracleGarciniaCambogia-CPS-NZ,miraclegarciniacambogia.com,11/27/12,Miracle Garcinia Cambogia,Miracle Garcinia Cambogia,No,No,No,Yes,"37,597",USA,"2,280,000",http://www.miraclegarciniacambogia.com/nz/index.php?AFID=36&SID=200052
2272,MightyRaspberryKetone-Male-NL,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",https://nl.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686329534
2273,Solpria-Male-NL,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://nl.solpria.com/mle/?AFID=1066&C1=300001&C2=686329555
2274,MightyRaspberryKetone-Male-BE-Dutch,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",https://be.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686329561
2275,Solpria-Male-BE-Dutch,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://be.solpria.com/mle/?AFID=1066&C1=300001&C2=686329571
2276,MightyRaspberryKetone-Male-BE-French,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,465120,USA,"680,000",https://be.mightyraspbketone.com/fr/mle/?AFID=1066&C1=300001&C2=686329579
2277,Solpria-Male-BE-French,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://be.solpria.com/fr/mle/?AFID=1066&C1=300001&C2=686329587
2278,Audible,audible.com,12/05/96,Download a Free Audio Book | Audible Free Trial Offer,Audible,No,No,No,No,"1,809",USA,"118,000,000",http://www.audible.com/t1/30DayGoldFT_at?source_code=PBRGB909WBN030713
2279,DealFlag,mobiledirecthub.com,11/28/12,"DealFlag - BIG Brands, MASSIVE Discounts",DealFlag,No,Yes,Yes,Yes,"793,555",USA,"4,560",http://www.mobiledirecthub.com/designs/payfone_static/w1_4/?template_url=http%3A%2F%2Fpayfone.com%2Fdeveloper%2Fpurchaseflow%2Fv2%2FgetTemplate.php%3Fsubscription%3Dtrue%26price%3D%25249.99%26cancel_uri%3Dhttp%253A%252F%252Fwww%255C.dealflag%255C.com%26support_email%3Dsupport%2540mobillix.com%26support_ph%3D18558555988%26ta_uri%3Dhttp%253A%252F%252Fdealflag%255C.com%252Fdocs%252Fterms%255C.php%26resend_pin_uri%3Dhttp%253A%252F%252Fwww%255C.mobiledirecthub%255C.com%252Fapi%252F%253Fparams%253D%25257B%252522action%252522%25253A%252522post%252522%25252C%252522txn_id%252522%25253A7242881%25252C%252522arg%252522%25253A%252522null%252522%25252C%252522resend%252522%25253Atrue%25257D%26msisdn%3D%26purchase_id%3D7242881%26operator%3D%26action%3Dmobile&post_url=http%3A%2F%2Fwww.mobiledirecthub.com%2Fapi%2F%3Fparams%3D%257B%2522action%2522%253A%2522post%2522%252C%2522txn_id%2522%253A7242881%252C%2522arg%2522%253A%2522null%2522%257D
2280,RiseofMythos,gamefuse.com,03/31/04,GameFuse | Play Free Games | Rise of Mythos – Free Online Trading Card Game (TCG) with an MMORPG Twist – Landing Page,Rise of Mythos,No,No,Yes,Yes,"3,505",USA,"2,510,000",http://www.gamefuse.com/rise-of-mythos/landing/?path=kl&media=a4d&adv=sy1&subid=447670
2283,GarciniaXT,africanmangoxt.com,01/20/12,Garcinia Cambogia XT,Garcinia Cambogia XT,No,No,No,Yes,"713,149",USA,"311,000",http://africanmangoxt.com/Garcinia-Cambogia-XT_st101/?AFID=200052&SID=300001
2284,NaturalCleanse-step2-US,naturalcleanseplus.com,07/09/12,Natural Cleanse Plus,Natural Cleanse Plus,No,No,No,Yes,"176,350",USA,"26,800",http://naturalcleanseplus.com/lp1/?AFID=200052&SID=696&click_id=790666574
2285,GarciniaTotal-US,trygarciniatotal.com,04/24/13,Garcinia,Garcinia Total,No,No,No,Yes,"716,207",USA,"38,300",http://www.trygarciniatotal.com/oa/lp2/?aff=200052
2286,NaturalGreenCleanse-step2-US,zymbiotix365.com,08/14/13,Zymbiotix | Prohealth.  Prolife.  Probiotics.,Zymbiotix,No,No,No,Yes,"3,356,685",USA,"16,800",http://www.zymbiotix365.com/mm/slim/index.php?AFFID=220684&C1=1003%2c1272&Click_ID=09_122699235_f3001d9e-2c6e-4ff2-867b-fed0dc9cec47&C2
2287,GroupDealSuccess-India,groupdealsuccess.com,01/21/13,GroupDealTools | India,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www2.groupdealsuccess.com/offer/gdtsbs4.1/?offer=gdt_040413_v3&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=033758f679c5cce3fea78cc0112e2177
2289,GroupDealSuccess-India-EZ,groupdealsuccess.com,01/21/13,GroupDealTools | India,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www2.groupdealsuccess.com/offer/gdtsbs4.3/?offer=gdt_040413_v4&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=03503a131f884d2e0a2adeefb006994a
2290,GroupDealSuccess-Malaysia-EZ,groupdealsuccess.com,01/21/13,GroupDealTools | Malaysia,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www2.groupdealsuccess.com/offer/gdtsbs5/?offer=gdt_040413_v8&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=0542441b63d3d383aa1026b4dbd2052c
2291,GroupDealSuccess-Malaysia,groupdealsuccess.com,01/21/13,GroupDealTools | Malaysia,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www2.groupdealsuccess.com/offer/gdtsbs5.1/?offer=gdt_040413_v9&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=089ddaea67f518269b81c1436c358d79
2292,GroupDealSuccess-Singapore-EZ,groupdealsuccess.com,01/21/13,GroupDealTools | Singapore,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www1.groupdealsuccess.com/offer/gdtsbs6/?offer=gdt_040413_v6&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=009916901c74ac98ade917247aa2bd4d
2293,GroupDealSuccess-Singapore,groupdealsuccess.com,01/21/13,GroupDealTools | Singapore,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www1.groupdealsuccess.com/offer/gdtsbs6.1/?offer=gdt_040413_v7&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=0fb7ce5e06e43cf8af6152b3c0991716
2294,GroupDealSuccess-ZA,groupdealsoftware.com,12/11/12,GroupDealTools | South Africa,Group Deal Tools,No,Yes,Yes,Yes,"46,906",India,"8,630",https://www.groupdealsoftware.com/offer/gdtsbs3.3/?offer=gdt_040413_v2&id1=447670&id2=subid1&id3=subid2&id4=subid3&session-id=03b80688f69dc6531fc284347506b15a
2296,4USAMobileEducation,education4usa.info,02/22/12,Education4USA,Education4USA,No,Yes,Yes,Yes,"462,370",USA,"44,400",http://m.education4usa.info/edu/?sk=Ggnwx&dpc_path=mobile&&path=qs2&hid=95888846&dpc_agentid=441&dpc_subagentid=110068&dpc_sid=1693
2297,Zyloslim-DE,purchaseallproductsnaturalweightlosspremium.com,07/23/13,ZYLOSLIM,Zyloslim,No,No,No,Yes,"528,952",Germany,"67,900",http://purchaseallproductsnaturalweightlosspremium.com/de/besondere_5/?click_id=802349262&c1=300001&c2=686333398&c3=&AFID=410028&SID=300001
2298,PureNaturalCleanser-DE,purchaseallproductsnaturalweightlosspremium.com,07/23/13,Pure Natural Cleanser,Pure Natural Cleanser,No,No,No,Yes,"528,952",Germany,"305,000",http://purchaseallproductsnaturalcleansepremium.com/de/besondere/?click_id=802349314&c1=300001&c2=686333535&c3=&AFID=410028&SID=300001
2299,QuickGreenLoans,quickgreenloans.com,06/12/12,Safe and Secure Cash Advances Online | QuickGreenLoans.com,Quick Green Loans,No,Yes,Yes,Yes,"1,356,130",N/A,"256,000",https://www.quickgreenloans.com/?_o=44&_s=b5363fdd&sub_1=17&reqid=3513700
